ano,numero,publicacao,assunto,classificacao,situacao,validade,servidores,link,alteracao
2017,CPV.0102,06/28/2017,Trata da designação de substituto à função de Coordenadora de Registros Acadêmicos,S,extinta,14 a 20/08/2017,,https://drive.ifsp.edu.br/s/1C8rPHZyy6iWdic,
2017,CPV.0103,06/29/2017,Trata da designação de substituto ao cargo de direção de Diretor Geral,S,extinta,07 a 19/07/2017,,https://drive.ifsp.edu.br/s/AtxsA03zZPumY3r,
2017,CPV.0104,06/29/2017,Desfazimento de bens,C,extinta,3/15/2018,,https://drive.ifsp.edu.br/s/u1tWjy6Sx1XIlKM,
2017,CPV.0105,07/03/2017,Trata da designação de substituto à função de Coordenadora de Biblioteca,S,extinta,03 a 14/07/2017,,https://drive.ifsp.edu.br/s/FOs1yR2fE24rHJt,
2017,CPV.0106,07/03/2017,Trata do horário de funcionamento do IFSP-Câmpus Capivari no período de 07 a 21 de julho de 2017,,extinta,07 a 21/07/2017,,https://drive.ifsp.edu.br/s/kR0nF7HFdE024kp,
2017,CPV.0107,07/03/2017,Comissão para Elaboração e Implementação do Projeto Pedagógico do Programa Universidades da Maturidade do IFSP-Câmpus Capivari,C,"Alterada pela Portaria nº CPV.0050/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/O80bInebMO4hslw,
2017,CPV.0108,07/03/2017,Comissão de Apoio para Efetivação de Matrícula e Análise de Documentação de Candidatos que optaram pelo Sistema de Reserva de Vagas,C,extinta,,,https://drive.ifsp.edu.br/s/h85EftrUNlQcTZZ,
2017,CPV.0109,07/05/2017,Trata da designação de substituto ao cargo de direção de Diretor Adjunto Educacional,S,extinta,11 a 14/07/2017,,https://drive.ifsp.edu.br/s/tolE2VPVVNAfXHm,
2017,CPV.0110,07/14/2017,Trata da designação dos fiscais do Contrato 005.712/2017 do IFSP-Câmpus Capivari (Telefonia Fixa),F,"Alterada pela Portatria nº CPV.0014/2019, de 11 de fevereiro de 2019",,,https://drive.ifsp.edu.br/s/3oYtGL4uS5UnfYa,
2017,CPV.0111,07/14/2017,Trata da designação dos fiscais do Contrato 006.712/2017 do IFSP-Câmpus Capivari (Vigilância desarmada e segurança patrimonial),F,revogada pela portaria nº CPV.0137/2019,,,https://drive.ifsp.edu.br/s/g8YDOqwnroGedd1,
2017,CPV.0112,07/25/2017,Trata da nomeação dos membros do Conselho de Câmpus,M,extinta,12/11/2017,,https://drive.ifsp.edu.br/s/A9F6dHOejrp3s2O,Altera CPV.0063/2017; 0008/2017; 0149/2016;0119/2016; 0046/2016; 0028/2016; 0015/2016; 0015/2016; 0095/2015
2017,CPV.0113,07/26/2017,Trata da designação dos membros da Comissão Organizadora da V Semana de Ciência e Tecnologia,C,"Revogada pela Portaria nº CPV.0123/2017, de 04 de agosto de 2017",16 a 21 de outubro de 2017,,https://drive.ifsp.edu.br/s/dFvsKcXJJVcVglc,Altera CPV.0057/2017; 0049/2017; 0039/2017; 0016/2017; 0141/2016
2017,CPV.0114,07/26/2017,Trata da designação dos membros da Comissão de Relações Internacionais,C,"Alterada pela Portaria nº CPV.0051/2018, de 13 de março de 2018",,,,Altera CPV.0027/2015; 2.157/2014; 861/2014
2017,CPV.0115,07/26/2017,Comissão para Estudo para Implantação de Empresa Júnior,C,"Alterada pela Portaria nº CPV.0122/2017, de 04 de agosto de 2017",,,https://drive.ifsp.edu.br/s/FbbYfNLvmS1wnFf,Altera CPV.0088/2017
2017,CPV.0116,07/26/2017,Trata da designação dos membros da Subcomissão para Permanência e Êxito dos Estudantes do IFSP-Câmpus Capivari,C,"Alterada pela Portaria nº CPV.0052/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/rzRyHRJRyDD0RbC,
2017,CPV.0117,07/26/2017,Comissão de Acompanhamento da Chamada Pública para Aplicação dos Recursos do Programa Nacional de Alimentação Escolar-PNAE,C,"Alterada pela Portaria nº CPV.0012/2018, de 08 de fevereiro de 2018",,,https://drive.ifsp.edu.br/s/szkuXAl59dbuTzZ,
2017,CPV.0118,07/31/2017,Trata da designação dos membros da Comissão de Extensão,C,"Alterada pela Portaria nº CPV.0182/2017, de 01 de dezembro de 2017",,,https://drive.ifsp.edu.br/s/cvxbQjw5bdNFea9,Altera CPV.0043/2017; 0043/2016; 0003/2016; 0132/2015
2017,CPV.0119,07/31/2017,Comissão Própria de Avaliação-CPA,C,"Alterada pela Portaria nº CPV.0058/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/z5rBtC3BD2W0jAz,Altera CPV.0063/2016
2017,CPV.0120,08/01/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto (Informática-Redes),C,extinta,,,https://drive.ifsp.edu.br/s/fEvFcBfuqruwmJO,
2017,CPV.0121,08/01/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto (Artes),C,extinta,,,https://drive.ifsp.edu.br/s/8t03Zlea9pXDK4A,
2017,CPV.0122,08/04/2017,Comissão para Estudo para Implantação de Empresa Júnior,C,"Alterada pela Portaria nº CPV.0053/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/LdCRDO3wjORZQw7,Altera CPV.0115/2017; 0088/2017
2017,CPV.0123,08/04/2017,Trata da designação dos membros da Comissão Organizadora da V Semana de Ciência e Tecnologia,C,extinta,16 a 21 de outubro de 2017,,https://drive.ifsp.edu.br/s/o9f0AA9r27tncm2,Revogar CPV.0113/2017
2017,CPV.0124,08/11/2017,Colegiado do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,M,"Alterada pela Portaria nº CPV.0006/2018, de 01 de fevereiro de 2018. Revogada pela Portaria nº CPV.0141/2018, de 03 de setembro de 2018.",Representantes docentes e dos pedagogos e técnicos em assuntos educacionais inicia-se em 28/07/2016 e encerra-se em 27/07/2018. Representantes discentes inicia-se em 11/08/2017 e encerra-se em 10/08/2018,,https://drive.ifsp.edu.br/s/A2JGmbQNvIQTR1Y,Altera CPV.0045/2017; 0007/2017; 0079/2016
2017,CPV.0125,08/11/2017,Colegiado do Curso Superior de Tecnologia em Processos Químicos,M,"Alterada pela Portaria nº CPV.0128/2018, de 10 de agosto de 2018 - Revogada pela Portaria nº CPV.0139/2018, de 03 de setembro de 2018",Representantes docentes e dos pedagogos e técnicos em assuntos educacionais inicia-se em 28/07/2016 e encerra-se em 27/07/2018. Representantes discentes inicia-se em 11/08/2017 e encerra-se em 10/08/2018,,https://drive.ifsp.edu.br/s/8m6SV7GEbHPzWCl,Altera CPV.0080/2016
2017,CPV.0126,08/11/2017,Colegiado do Curso de Licenciatura em Química,M,"Alterada pela Portaria nº CPV.0129/2018, de 10 de agosto de 2018","Representantes docentes e dos pedagogos e técnicos em assuntos educacionais, inicia-se em 11/08/2017 e encerra-se em 10/08/2019. Representantes discentes inicia-se em 11/08/2017 e encerra-se em 10/08/2018",,https://drive.ifsp.edu.br/s/sjk1CEIhw7i7Dkj,
2017,CPV.0127,08/11/2017,Trata da designação de substituto à Função Gratificada de Coordenador de Licitações e Contratos,S,extinta,16 a 25/08/2017,,https://drive.ifsp.edu.br/s/hqAUbaOyJi01FC1,
2017,CPV.0128,08/11/2017,Comissão para Estudo de Viabilidade da Ofera de Curso de Engenharia Química,C,"Alterada pela Portaria nº CPV.0054/2018, de 13 de março de 2018",7/31/2018,,https://drive.ifsp.edu.br/s/hqAUbaOyJi01FC1,
2017,CPV.0129,08/11/2017,Núcleo de Atendimento às Pessoas com Necessidades Específicas (NAPNE),M,"Alterada pela Portaria nº CPV.0055/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/AaD8FyV3rYdw6f4,Altera CPV.0086/2017; 0022/2017; 0121/2016; 0103/2016; 0017/2016; 0133/2015; 0076/2015; 0075/2015; 0032/2015
2017,CPV.0130,08/14/2017,Comissão Organizadora de Formatura e Colação de Grau,C,"Revogada pela Portaria nº CPV.0023/2019, de 25 de fevereiro de 2019",,,https://drive.ifsp.edu.br/s/ZLs0sCtGJTlrd6d,
2017,CPV.0131,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Orientação para o Ensino Médio,C,extinta,,,https://drive.ifsp.edu.br/s/cto56tTyq7vq2QI,
2017,CPV.0132,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Você no Futuro,C,"Alterada pela Portaria nº CPV.0194/2017, de 14 de dezembro de 2017",,,https://drive.ifsp.edu.br/s/9Bxq1twcK4PzRlR,
2017,CPV.0133,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Criação e Divulgação de Materiais Instrucionais para o Ensino de Física,C,extinta,,,https://drive.ifsp.edu.br/s/bqHT8QcQVOgTdiH,
2017,CPV.0134,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Grupo de Sistematização do Projeto de Inovação na Licenciatura em Química,C,extinta,,,https://drive.ifsp.edu.br/s/jQ3P2JyEKd2wnsT,
2017,CPV.0135,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Grupo de Estudos sobre Pedagogias Alternativas,C,"Alterada pela Portaria nº CPV.0170/2017, de 20 de outubro de 2017",,,https://drive.ifsp.edu.br/s/bz2dkAzxmxcui15,
2017,CPV.0136,08/16/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Implementação do Selo de Qualidade do CRQ para o Curso Técnico em Química,C,extinta,,,https://drive.ifsp.edu.br/s/ERY63bJjs6GwXzR,
2017,CPV.0137,08/25/2017,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Libras,C,Revogada Pela Portaria n° CPV.0175/2017,,,https://drive.ifsp.edu.br/s/G2TyS2znoSS7KD1,
2017,CPV.0138,08/30/2017,Trata da designação de substituto ao cargo de direção de Diretor Adjunto de Administração,S,extinta,11 a 20/09/2017,,https://drive.ifsp.edu.br/s/kb0aDBkxYhiC1K0,
2017,CPV.0139,08/30/2017,Trata da designação de substituto ao cargo de direção de Diretor Adjunto de Administração,S,extinta,21 a 30/09/2017,,https://drive.ifsp.edu.br/s/P0oBPBlkD7M4aMm,
2017,CPV.0140,09/04/2017,Trata da designação de substituto à função gratificada de Coordenador Sociopedagógico,S,extinta,11 a 20/09/2017,,https://drive.ifsp.edu.br/s/2NBoowzctMihuer,
2017,CPV.0141,09/04/2017,Trata da designação de substituto à função gratificada de Coordenador Sociopedagógico,S,extinta,21 a 30/09/2017,,https://drive.ifsp.edu.br/s/06yjZ8nuILaQs9X,
2017,CPV.0142,09/04/2017,Trata da designação de substituto à função de Coordenador de Gestão de Pessoas,S,extinta,11 a 30/09/2017,,https://drive.ifsp.edu.br/s/gN8astqq17tyEpm,
2017,CPV.0143,09/05/2017,Trata da designação de substituto à função de Coordenador de Registros Acadêmicos,S,extinta,16 a 28/10/2017,,https://drive.ifsp.edu.br/s/DSC0cAmZjZ0bklx,
2017,CPV.0144,09/06/2017,Trata da aprovação do Código Eleitoral para as eleições de representantes da Comissão Local do Plano de Desenvolvimento Institucional 2019-2023 do IFSP-Câmpus Capivari,C,extinta,,,https://drive.ifsp.edu.br/s/j3ytyRAfnuoTK8u,
2017,CPV.0145,09/11/2017,Trata da composição da comissão eleitoral do IFSP-Câmpus Capivari para condução do processo de eleições de conselheiros do Conselho de Câmpus,C,extinta,,,https://drive.ifsp.edu.br/s/2VzrsEMl253E8Ag,
2017,CPV.0146,09/11/2017,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Estrutura da Matéria,C,Revogada Pela Portaria n° CPV.0175/2017,,,https://drive.ifsp.edu.br/s/0yyb83cDBe2URIt,
2017,CPV.0147,09/11/2017,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Química Integrado ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0191/2017, de 14 de dezembro de 2017",Até a formatura da primeira turma,,https://drive.ifsp.edu.br/s/9NGRG4W78JMPsZu,Altera CPV.003/2017; .0091/2016
2017,CPV.0148,09/11/2017,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Informática Integrado ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0192/2017, de 14 de dezembro de 2017",Até a formatura da primeira turma,,https://drive.ifsp.edu.br/s/hGeD7Ksm5OhbBBe,Altera CPV.0035/2017; 0018/2017; 0152/2016; 0136/2016; 0002/2016; 0125/2015
2017,CPV.0149,09/11/2017,Trata da designação dos membros da comissão para propor as Diretrizes Curriculares Internas para os Cursos Técnicos Integrados ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0193/2017, de 14 de dezembro de 2017",,,https://drive.ifsp.edu.br/s/27UEXwEr4H5PcXn,Altera CPV.0052/2017; 0040/2017; 0031/2017; 0026/2017; .0151/2016; 0138/2016
2017,CPV.0150,09/12/2017,"Trata da aprovação do Código Eleitoral para as eleições de representantes discentes, docentes e técnico-administrativos no CONCAM do IFSP-Câmpus Capivari para o mandato 2017-2019",C,extinta,,,https://drive.ifsp.edu.br/s/0oMSMBWsddX4ZNi,
2017,CPV.0151,09/13/2017,Trata da designação de substituto à presidência da Comissão para Elaboração e Implementação do Projeto Pedagógico do Programa Universidade da Maturidade - Juscelino de 13 de setembro a 09 de dezembro de 2017,C,extinta,de 13 de setembro a 09 de dezembro de 2017,,https://drive.ifsp.edu.br/s/46CKdgRRiAIjbNH,
2017,CPV.0152,09/13/2017,Trata da designação dos membros da Comissão Avaliadora para Reconhecimento de Saberes e Competências para o Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade PROEJA - Área de conhecimento de Linguagens,C,extinta,,,https://drive.ifsp.edu.br/s/8MPmdurOEGvMK2q,
2017,CPV.0153,09/13/2017,Trata da designação dos membros da Comissão Avaliadora para Reconhecimento de Saberes e Competências para o Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade PROEJA - Área de conhecimento de Matemática,C,extinta,,,https://drive.ifsp.edu.br/s/olJTn7znOqlCrKS,
2017,CPV.0154,09/13/2017,Trata da designação dos membros da Comissão Avaliadora para Reconhecimento de Saberes e Competências para o Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade PROEJA - Área de conhecimento de Ciências Humanas,C,extinta,,,https://drive.ifsp.edu.br/s/XXgEUKCERedd6hl,
2017,CPV.0155,09/13/2017,Trata da designação dos membros da Comissão Avaliadora para Reconhecimento de Saberes e Competências para o Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade PROEJA - Área de conhecimento Profissionalizante,C,extinta,,,https://drive.ifsp.edu.br/s/AFkHJCKS3DkxSj7,
2017,CPV.0156,09/18/2017,Trata da concessão de retribuição por titulação ao servidor Gustavo Matarazzo Rezende,M,extinta,,,https://drive.ifsp.edu.br/s/xCOH9IM3itbv49V,
2017,CPV.0157,09/19/2017,Trata da composição da comissão eleitoral do IFSP-Câmpus Capivari para condução do processo de eleições dos representantes da comissão local do Plano de Desenvolvimento Institucional 2019-2023,C,extinta,,,https://drive.ifsp.edu.br/s/2ZCiIZbcG9woJla,
2017,CPV.0158,09/21/2017,Comissão para elaboração do Projeto Pedagógico do Curso Técnico em Administração Integrado ao Ensino Médio na modalidade Educação de Jovens e Adultos,C,"Alterada pela Portaria nº CPV.0056/2018, de 13 de março de 2018",revogada pela portaria portaria 0062/2019,,https://drive.ifsp.edu.br/s/dFHtakCftqzPJ8K,Altera CPV.0037/2017; 0130/2016; 0024/2016; 0006/2015
2017,CPV.0159,09/21/2017,Comissão Local do PDI 2019-2023,M,"Alterada pela Portaria CPV.0184/2017, de 04 de dezembro de 2017",,,https://drive.ifsp.edu.br/s/C8tK2SeC1fhZveZ,
2017,CPV.0160,09/27/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto (Informática-Redes),C,extinta,,,https://drive.ifsp.edu.br/s/ZgtnH0kQY5eZk4b,
2017,CPV.0161,09/28/2017,Trata da autorização aos servidores do IFSP-Câmpus Capivari a conduzir veículos oficiais pertencente a frota ,C,Vigente,,,https://drive.ifsp.edu.br/s/yj87wdduODAYQ1m,
2017,CPV.0162,09/29/2017,Trata da concessão de retribuição por titulação à servidora Francine Maria Ribeiro,,extinta,,,https://drive.ifsp.edu.br/s/ZQB0Wi5Px9gAQgI,
2017,CPV.0163,10/03/2017,Comissão que institui a Brigada de Incêndio,C,"Alterada pela Portaria nº CPV.0169/2017, de 16 de outubro de 2017",,,https://drive.ifsp.edu.br/s/LoTP01Kx3ytb2PB,
2017,CPV.0164,10/03/2017,"Trata da designação de substituto à função de Coordenador de Manutenção, Almoxarifado e Patrimônio",S,extinta,16 a 02/11/2017,,https://drive.ifsp.edu.br/s/9dTTsmzFMZBgQ5B,
2017,CPV.0165,10/03/2017,Trata da designação de substituto ao cargo de direção de Diretor Adjunto Educacional,S,extinta,03 a 19/01/2018,,https://drive.ifsp.edu.br/s/NlLJqGz9Ey43j7d,
2017,CPV.0166,10/06/2017,Comissão Local para elaboração do Relatório de Gestão 2017,C,extinta,,,https://drive.ifsp.edu.br/s/qnlXQWgZ5dHtW7o,
2017,CPV.0167,10/11/2017,Trata da designação de substituto à função de Coordenador de Licitações e Contratos,S,extinta,18 a 27/10/2017,,https://drive.ifsp.edu.br/s/fjMtGHLhVsQNBK8,
2017,CPV.0168,10/11/2017,Trata da designação de substituto ao cargo de direção de Diretor Geral,S,extinta,08 a 14/11/2017,,https://drive.ifsp.edu.br/s/fW1DdnjGr6d1oIy,
2017,CPV.0169,10/11/2017,Comissão que institui a Brigada de Incêndio,C,"Alterada pela Portaria nº CPV.0069/2018, de 02 de abril de 2018",,,https://drive.ifsp.edu.br/s/semAFp5sL6YBQjh,Altera CPV.0163/2017
2017,CPV.0170,10/20/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Grupo de Estudos sobre Pedagogias Alternativas,C,extinta,,,https://drive.ifsp.edu.br/s/BuqIxKEwO3iH1tN,Altera CPV.0135/2017
2017,CPV.0171,10/24/2017,Trata da designação dos fiscais do Contrato 07.712/2017 do IFSP-Câmpus Capivari (Adequação elétrica do Centro de Processamento de Dados-CPD),F,"Revogada pela Portaria nº CPV.0008/2019, de 29 de janeiro de 2019",,,https://drive.ifsp.edu.br/s/BxqLhHTPVLpI0Cg,
2017,CPV.0172,10/31/2017,Trata da designação de substituto à função de Coordenador de Apoio à Direção,S,extinta,02 a 19/01/2018,,https://drive.ifsp.edu.br/s/49JEYS2iDT2SxEE,
2017,CPV.0173,11/01/2017,Trata da designação de substituto à função de Coordenador de Biblioteca,S,extinta,06 a 11/11/2017,,https://drive.ifsp.edu.br/s/rWmrAf5jHkDtEtn,
2017,CPV.0174,11/16/2017,Trata da nomeação dos membros do Conselho de Câmpus,M,"Alterada pela Portaria nº CPV.0024/2018, de 22 de fevereiro de 2018",15/11/2019,,https://drive.ifsp.edu.br/s/Pm27ecflEzS2jlO,
2017,CPV.0175,11/16/2017,Trata da revogação de portarias,R,extinta,,,https://drive.ifsp.edu.br/s/n78FNsiS6HwSmbd,Revogar CPV.0053/2017; CPV.0056/2017; CPV.0077/2017; CPV.0078/2017; CPV.0137/2017; CPV.0146/2017
2017,CPV.0176,11/17/2017,Trata da designação de substituto à função de Coordenador de Contabilidade e Finanças,S,extinta,22/11 a 01/12/2017,,https://drive.ifsp.edu.br/s/gVxhHVlVlMrDvAK,
2017,CPV.0177,11/21/2017,Trata da designação dos membros da comissão com objetivo de proceder ao Inventário 2017,C,extinta,Até 02/01/2018,,https://drive.ifsp.edu.br/s/potooy9EQaPlZl0,
2017,CPV.0178,11/23/2017,Trata da designação dos membros da comissão local do Câmpus Capivari para a 1ª Jornada do IFSP,C,extinta,,,https://drive.ifsp.edu.br/s/aUgxuFdVSFZWN75,
2017,CPV.0179,11/23/2017,Trata da designação dos fiscais do Contrato 008.712/2017 do IFSP-Câmpus Capivari ('Gás Liquefeito de Petróleo-GLP),F,revogada pela portaria nº CPV.0137/2019,,,https://drive.ifsp.edu.br/s/n4rC2QO3Ma2MsxV,
2017,CPV.0180,11/23/2017,Trata da designação dos fiscais do Contrato 009.712/2017 do IFSP-Câmpus Capivari ('gases especiais),F,revogada pela portaria nº CPV.0137/2019,,,https://drive.ifsp.edu.br/s/PcSQYTijUvG7Wvp,
2017,CPV.0181,11/27/2017,Trata da designação de substituto ao cargo de direção de Diretor Geral,S,extinta,28/11/2017,,https://drive.ifsp.edu.br/s/r75tqbefjL5RYxV,
2017,CPV.0182,12/01/2017,Trata da designação dos membros da Comissão de Extensão,C,"Alterada pela Portaria nº CPV.0057/2018, de 13 de março de 2018",,,https://drive.ifsp.edu.br/s/afeURpjERUwWjTn,Altera CPV.0118/2017; 0043/2017; 0043/2016; 0003/2016; 0132/2015
2017,CPV.0183,12/04/2017,Trata da designação dos membros da equipe de planejamento de contratação,C,revogada pela portaria nº CPV.0110/2019,,,https://drive.ifsp.edu.br/s/8jOUCN61bGNMkoK,
2017,CPV.0184,12/04/2017,Comissão Local do PDI 2019-2023,M,Alterada pela portaria nº CPV.0038/2020,,,https://drive.ifsp.edu.br/s/SbnFFn3Yj1z2Uyu,Altera CPV.0159/2017
2017,CPV.0185,12/06/2017,CAAD - Ciências da Natureza,M,"Alterada pela Portaria nº CPV.0016/2018, de 08 de fevereiro de 2018",4/19/2018,,https://drive.ifsp.edu.br/s/e32ciDBG2c8RhA2,Altera CPV.0050/2016
2017,CPV.0186,12/06/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto (Língua Espanhola),C,extinta,15/12/2017 às 12h00,,https://drive.ifsp.edu.br/s/TfwN6dhlEnPdXna,
2017,CPV.0187,12/06/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto Informática - Programação e Banco de Dados,C,extinta,14/12/2017 às 13h00,,https://drive.ifsp.edu.br/s/m1TUx67aRs6S5C9,
2017,CPV.0188,12/06/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto Língua Portuguesa,C,extinta,18/12/2017 às 08h00,,https://drive.ifsp.edu.br/s/kPCOGzGqAB5gEr1,
2017,CPV.0189,12/06/2017,Trata da designação de membros de banca examinadora para processo seletivo simplificado de professor substituto Pedagogia,C,extinta,14/12/2017 às 13h30,,https://drive.ifsp.edu.br/s/AyoT52kpx1WHz3Y,
2017,CPV.0190,12/11/2017,Trata da designação de substituto à função de Coordenador de Tecnologia da Informação,S,extinta,12 a 22/12/2017,,https://drive.ifsp.edu.br/s/jVg7DGV0rrf2YvC,
2017,CPV.0191,12/14/2017,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Química Integrado ao Ensino Médio,C,extinta,Até a formatura da primeira turma,,https://drive.ifsp.edu.br/s/OOcfNKYaUsDpHvU,Altera CPV.0147/2017; 003/2017; .0091/2016
2017,CPV.0192,12/14/2017,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Informática Integrado ao Ensino Médio,C,extinta,Até a formatura da primeira turma,,https://drive.ifsp.edu.br/s/DLUR94AD8IVgXfK,Altera CPV.0148/2017; 0035/2017; 0018/2017; 0152/2016; 0136/2016; 0002/2016; 0125/2015
2017,CPV.0193,12/14/2017,Trata da designação dos membros da comissão para propor as Diretrizes Curriculares Internas para os Cursos Técnicos Integrados ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0117/2018, de 08 de agosto de 2018",,,https://drive.ifsp.edu.br/s/XhR5289cBS8ExmZ,Altera CPV.0149/2017; 0052/2017; 0040/2017; 0031/2017; 0026/2017; .0151/2016; 0138/2016
2017,CPV.0194,12/14/2017,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2017 - Você no Futuro,C,extinta,,,https://drive.ifsp.edu.br/s/2whBXEXi2hMcREa,Altera CPV.0132/2017
2017,CPV.0195,12/15/2017,Trata da designação de substituto ao cargo de direção de Diretor Geral,S,extinta,02 a 24 de janeiro de 2018,,https://drive.ifsp.edu.br/s/Hkia219G16foLtM,
2017,CPV.0196,12/18/2017,Núcleo Docente Estruturante (NDE) do Curso de Licenciatura em Química,M,"Revogada pela Portaria nº CPV.0079/2018, de 16 de abril de 2018",,,https://drive.ifsp.edu.br/s/365yL2Fovr5xclA,Altera CPV.0144/2016; 0022/2016; 0026/2015; 1289/2014
2017,CPV.0197,12/20/2017,Horário de funcionamento no período de 26 de dezembro de 2017 a 31 de Janeiro de 2018,,extinta,,,https://drive.ifsp.edu.br/s/ZZCOBz90f0Vk0PZ,
2017,CPV.0198,12/21/2017,Trata da designação de substituto à função de Coordenadora de Biblioteca,S,extinta,02 a 12 de janeiro de 2018,,https://drive.ifsp.edu.br/s/bsLJOpUZfhZCqoC,
2017,CPV.0199,12/22/2017,Trata da designação de membros de banca revisora dos procedimentos avaliativos da reavaliação da disciplina Sociologia do 1º Ano do Curso Técnico em Informática,C,extinta,,,https://drive.ifsp.edu.br/s/Hx1Z95BxPBn9fjQ,
2017,CPV.0200,12/22/2017,Trata da designação de membros de banca revisora dos procedimentos avaliativos da reavaliação da disciplina Geografia do 2º Ano do Curso Técnico em Informática,C,extinta,,,https://drive.ifsp.edu.br/s/h9MxkbIuHOIZgAC,
2017,CPV.0201,12/22/2017,Trata da designação de membros de banca revisora dos procedimentos avaliativos da reavaliação da disciplina Sociologia do 3º Ano do Curso Técnico em Informática,C,extinta,,,https://drive.ifsp.edu.br/s/t0lAo47AVclTGW2,
2017,CPV.0202,12/22/2017,Trata da designação de membros de banca revisora dos procedimentos avaliativos da reavaliação da disciplina Geografia do 3º Ano do Curso Técnico em Informática,C,extinta,,,https://drive.ifsp.edu.br/s/QuvXKTqHpClImHk,
2017,CPV.0203,12/27/2017,Trata da designação dos membros da comissão de Apoio para Efetivação de Matrícula e Análise de Documentação de candidatos que optaram pelo Sistema de Reserva de Vagas,C,extinta,,,https://drive.ifsp.edu.br/s/nABE53mkOWEx94s,
