ano,numero,publicacao,assunto,classificacao,situacao,validade,servidores,link,alteracao
2020,CPV.0059,03/11/2020,Trata da designação dos membros da Comissão Organizadora das Comemorações dos 10 anos do IFSP – Câmpus Capivari.,C,revogada pela portaria 113/2022,sem mandato expresso,"Fernando César Russo Gomes;Carolina Marocco Corneta;Luciana Martins Gatti;Rúbia Dias Adão",https://drive.ifsp.edu.br/s/1X1xyetHj21i7Gv,
2020,CPV.0060,03/11/2020,Trata da Designação dos membros da Comissão Verificadora de Aproveitamento de Estudos do Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade de Educação de Jovens e Adultos do IFSP – Câmpus Capivari.,C,Alterada pela Portaria n° CPV.0006/2021,sem mandato expresso,"Juscelino Pereira de Souza;Francisco Aulísio dos Santos Paiva;Ana Carla Dantas Midões;Mauro Vanderlei de Amorim;Francine Maria Ribeiro",https://drive.ifsp.edu.br/s/Pl5zQa0owi8XgvM,Altera CPV.0160/2019
2020,CPV.0061,03/11/2020,"Trata da revogação da Portaria nº CPV.0047/2018, de 13 de março de 2018.(Comissão PPC programa formação docente)",R,extinta,,,https://drive.ifsp.edu.br/s/mLwYPubj4Tq4qEs,Revoga CPV.0047/2018
2020,CPV.0062,03/11/2020,"Trata da revogação da Portaria nº CPV.0073/2019, de 02 de maio de 2019.(comissão eventos e atividades)",R,extinta,,,https://drive.ifsp.edu.br/s/sBtxZZWJTgT1zms,Revoga CPV.0073/2019
2020,CPV.0063,03/11/2020,"Trata da revogação da Portaria nº CPV.0075/2019, de 02 de maio de 2019.(comissão PPC universidade maturidade)",R,extinta,,,https://drive.ifsp.edu.br/s/D8HPfkySOIvqbrc,Revoga CPV.0075/2019
2020,CPV.0064,03/11/2020,"Trata da designação dos fiscais técnicos, fiscais administrativos e Contrato 02.712/2020 do IFSP-Câmpus Capivari.(ATENAS ELEVADORES)",F,vigente,"até o vencimento do contrato e de sua garantia, quando houver",Gustavo Baptistella Leite; Zenilton José da Rocha,https://drive.ifsp.edu.br/s/JVGraXidU6FTUho,
2020,CPV.0065,03/11/2020,Trata da designação dos membros da Comissão de Relações Internacionais do IFSP – Câmpus Capivari.,C,Alterada pela Portaria n° CPV.0188/2020,sem mandato expresso,"Vitor Brandi Junior; Alexandre Camargo Maia",https://drive.ifsp.edu.br/s/hOTHlOyREl5XkRg,Altera CPV.0041/2020; 0089/2019; 0051/2018;  0114/2017; 0027/2015; 2.157/2014; 861/2014
2020,CPV.0066,03/12/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Informática Integrado ao Ensino Médio do IFSP - Câmpus Capivari.,C,Alterada pela Portaria n CPV.0076/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Flávio Henrique Ferraresi ;Bruna Carolina Rodrigues da Cunha ;Edivaldo Serafim ;Fabiana Bigaton Tonin ;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Baptistella Leite da Silva ;Isabel Cristina das Chagas Oliveira;Karlan Ricomini Alves ;Maria Elisa de Castro Almeida ;Rolando Ruggiero ",https://drive.ifsp.edu.br/s/Jsuw2zXueMVIC0r,Altera CPV.0033/2020; 0131/2019; 0084/2019; 0027/2019; 0118/2018; 0043/2018; 0021/2017; 0005/2016.
2020,CPV.0067,03/12/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Integrado ao Ensino Médio do IFSP-Câmpus Capivari.,C,Alterada pela Portaria n° CPV.0072/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Maria Elisa de Castro Almeida ;Aderbal Almeida Rocha ;André Castilho Garcia ;Carolina Marocco Corneta ;Cleidson Santiago de Oliveira;Fabiana Bigaton Tonin ;Flávio Henrique Ferraresi ;Felipe de Paula Góis Vieira ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Matarazzo Rezende ;Irlla Karla dos Santos Diniz;Isabel Cristina das Chagas Oliveira ;Luís Eduardo Pais dos Santos ;Maria Amélia Ferracciú Pagotto ;Sheila Pasqualotto ;",https://drive.ifsp.edu.br/s/XGxGW8sSvt1m8hs,Altera CPV.0032/2020; 0086/2019; 0067/2019; 0026/2019
2020,CPV.0068,03/13/2020,Trata da designação dos membros do Colegiado do Curso de Pós-Graduação Lato Sensu em Tecnologia da Informação e Comunicação na Educação do IFSP-Câmpus Capivari.,M,extinta,3/13/2021,"Thalita Arthur - Presidente;Ione Arsenio da Silva;João Batista de Medeiros;Rafael Fernando Diorio ;Rolando Ruggiero;Thalia Carla Campos;Katia Aparecida de Toledo Piza;Gianna Andréia Ferreira Gobbi Spadote;Isabel Cristina das Chagas Oliveira",https://drive.ifsp.edu.br/s/ualXZO8DyYtNuwm,Altera CPV.024/2019
2020,CPV.0069,03/16/2020,Trata  do  horário  de  funcionamento do  IFSP-Câmpus  Capivari  no  período de 16a 29demarço de 2020.,,Revogada pela Portaria n CPV.0070/2020,de 16  a 29 de março de 2020,,https://drive.ifsp.edu.br/s/ZlEje28sfVxDXDr,
2020,CPV.0070,03/20/2020,"Revoga a Portaria nº CPV.0069/2020, de 16 de março de 2020.",R,extinta,,,https://drive.ifsp.edu.br/s/bdxe42x3cpf13oB,Revoga CPV.0069/2020
2020,CPV.0071,03/20/2020,"Trata da designação dos fiscais técnicos, fiscais administrativos e gestores do Contrato 04.712/2018 do IFSP-Câmpus Capivari. (PAISAGRO JARDINAGEM)",F,Alterada pela Portaria nº CPV. 0184/2020,"até o vencimento do contrato e de sua garantia, quando houver","Gilberto Bulgraen Junior; Eduardo Camargo Maia ; César Eduardo Armelin; Michele Pereira de Faria",https://drive.ifsp.edu.br/s/d5Jq1Q4lYj1mM73,Altera CPV.0103/2018
2020,CPV.0072,03/20/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Integrado ao Ensino Médio do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0130/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Maria Elisa de Castro Almeida ;Aderbal Almeida Rocha;André Castilho Garcia ;Carolina Marocco Corneta ;Cleidson Santiago de Oliveira ;Flávio Henrique Ferraresi ;Felipe de Paula Góis Vieira ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Matarazzo Rezende ;Irlla Karla dos Santos Diniz ;Isabel Cristina das Chagas Oliveira ;Luís Eduardo Pais dos Santos;Maria Amélia Ferracciú Pagotto ;Sheila Pasqualotto ",https://drive.ifsp.edu.br/s/2Xp5Md9nsIrqaet,Altera CPV.0067/2020; 0032/2020; 0086/2019; 0067/2019; 0026/2019
2020,CPV.0073,03/23/2020,Trata da designação dos membros do Núcleo de Apoio às Pessoas com Necessidades Educacionais Específicas – NAPNE do IFSP-Câmpus Capivari.,M,Alterada pela Portaria nº CPV.0153/2020,"Representante e do Secretário do NAPNE do IFSP Câmpus Capivari encerra-se em 15 de agosto de 2020, podendo haver recondução por mais 1 (um) mandato de igual período","Juscelino Pereira de Souza;Francisco Aulísio dos Santos Paiva;Beatriz Simonaio Birelli Falco;Gianna Andréia Ferreira Gobbi Spadote;Guilherme Henrique Inocêncio;Grazielle Cristine Elias;Isabel Cristina das Chagas Oliveira;Ivana Lopes de Oliveira        ;Marcel de Assis Roque;Maria Heloisa Saraiva Vicente;Mayumi Silva Kawamoto;Roberta Pereira Pires ;Rubia Dias Adão;        Talita Barbosa Plantcoski Bulgraen",https://drive.ifsp.edu.br/s/UzgGw5J2DQogJ5i,Altera CPV.0050/2020; 0181/2019; 0162/2019; 0134/2019; 0028/2019; 0159/2018; 0133/2018; 0055/2018; 0129/2017; 0086/2017; 0022/2017; 0121/2016; 0103/2016; 0017/2016; 0133/2015; 0076/2015; 0075/2015;0032/2015/2015; 4224/2014
2020,CPV.0074,03/26/2020,"Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Concomitante/Subsequente do IFSP Câmpus Capivari.",C,Alterada pela Portaria nº CPV.0131/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Maria Elisa de Castro Almeida;Alexandre Camargo Maia ;André Castilho Garcia;Gianna Andréia Ferreira Gobbi Spadote ;Gislaine Vieira Damiani ;Gustavo Baptistella Leite da Silva;Isabel Cristina das Chagas Oliveira ;Luís Eduardo Pais dos Santos",https://drive.ifsp.edu.br/s/QJO5OONx1mpD3Bs,Altera CPV.0029/2020; 0118/2018; 0043/2018; 0021/2017; 0005/2016; 
2020,CPV.0075,03/26/2020,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de Jovens e Adultos do IFSP - Câmpus Capivari.",C,Alterada pela Portaria nº CPV.0132/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Fleides Teodoro de Lima ;Carlos Roberto Paviotti ;Fernando Cesar Russo Gomes;Flávio Henrique Ferraresi;Francisco Aulísio dos Santos Paiva ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Matarazzo Rezende ;Igor Vasconcelos Nogueira;Isabel Cristina das Chagas Oliveira ;Leticia Pedroso Ramo;Marcelo Simplício de Lyra ;Maria Amélia Ferracciú Pagotto ;Talita Barbosa Plantcoski Bulgraen ;Valdir Antonio Vitorino Filho;",https://drive.ifsp.edu.br/s/FJudszrDDAnPhKl,Altera CPV.0031/2020
2020,CPV.0076,03/26/2020,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Informática Integrado ao Ensino Médio do IFSP - Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0133/2020,encerra com a formatura da primeira turma do novo curriculo a ser proposto,"Flávio Henrique Ferraresi ;Alexandre Camargo Maia ;Bruna Carolina Rodrigues da Cunha ;Edivaldo Serafim ;Fabiana Bigaton Tonin ;Gianna Andréia Ferreira Gobbi Spadote ;Gustavo Baptistella Leite da Silva ;Isabel Cristina das Chagas Oliveira ;Karlan Ricomini Alves ;Maria Elisa de Castro Almeida ;Rolando Ruggiero;",https://drive.ifsp.edu.br/s/0UtfrRABaY3KQiR,Altera CPV.0066/2020; 0033/2020; 0131/2019; 0084/2019; 0027/2019; 0118/2018; 0043/2018; 0021/2017; 0005/2016.
2020,CPV.0077,03/30/2020,Trata da designação de substituto à função gratificada de Coordenadoria de Tecnologia da Informação do IFSP – Câmpus Capivari.,S,extinta,de 13 a 17 de abril de 2020,Júnio Rodrigues de Oliveira; Larissa Carvalho Alves,https://drive.ifsp.edu.br/s/vSvEp1zlvbcZVcP,
2020,CPV.0078,03/30/2020,Trata da nomeação dos membros da Comissão para Estudo de Viabilidade da Oferta de Curso de Pós-Graduação na Área de Educação em Ciências do IFSP – Câmpus Capivari.,C,extinta,apresentação dos resultados até 31 de março de 2020,"Mauro Vanderlei de Amorim;Flávio Henrique Ferraresi;Gislaine Vieira Damiani;Ione Arsênio da Silva;Thalita Arthur",https://drive.ifsp.edu.br/s/q4PTL4gZFeNarOk,Altera CPV.0045/2020; 0139/2019
2020,CPV.0079,03/30/2020,Trata da designação dos membros da Comissão Organizadora da VII Semana da Consciência Negra do IFSP – Câmpus Capivari.,C,extinta,de 16 à 19 de novembro de 2020,"Felipe de Paula Góis Vieira (presidente);Daniele Cordeiro Motta;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos;Maria Amélia Ferracciú Pagotto;Tiago José Berg",https://drive.ifsp.edu.br/s/IItXelfthsOCGHw,Altera CPV.0058/2020
2020,CPV.0080,03/31/2020,Trata da designação dos membros da Comissão Organizadora da VIII Semana de Ciência e Tecnologia do IFSP – Câmpus Capivari.,C,extinta,de 26 a 31 de outubro de 2020,"Vitor Brandi Junior;Carolina Marocco Corneta;Cleidson Santiago de Oliveira;Elizabeth Machado Baptestini Andrade;Felipe de Paula Góis Vieira;Ivana Lopes de Oliveira;Joana Carolina Schossler;Luciana Martins Gatti;Sheila Pasqualotto",https://drive.ifsp.edu.br/s/thFGxHzwlHASE4u,Altera CPV.0055/2020
2020,CPV.0081,04/02/2020,"Trata da designação de substituto à função de Diretor-Adjunto em Administração do IFSP – Câmpus Capivari.",S,extinta,DE 13 A 17 de abril de 2020,Eduardo Camargo Maia; gilberto Blgraen Junior,https://drive.ifsp.edu.br/s/dKy8qz8hLyCHXch,
2020,CPV.0082,04/09/2020,Trata da designação dos membros do Colegiado do Curso Superior de Licenciatura em Química do IFSP - Câmpus Capivari.,M,Alterada pela Portaria nº CPV.0150/2020,"discentes: até 05/11/2020; docentes, pedagogos ou técnicos em assuntos educacionais encerra-se em 05 de setembro de 2021.","Thalita Arthur;Cleidson Santiago de Oliveira;Luis Eduardo Pais dos Santos;Marcel de Assis Roque;Marcelo Simplício de Lyra;Mayumi Silva Kawamoto ;Roberto Bineli Muterle ;Maria Elisa de Castro Almeida;Elizabeth Machado Baptestini Andrade;Héllen Cristine Florentino Cruz ;Guilherme Henrique Inocêncio ;Caroline Moreira de Morais;Isabel Cristina das Chagas Oliveira ;Gianna Andréia Ferreira Gobbi Spadote ",https://drive.ifsp.edu.br/s/E2VszD5LMrGuOUb,Altera CPV.0151/2019
2020,CPV.0083,04/09/2020,Trata da designação dos membros da Comissão Local de Permanência e Êxito dos Estudantes do IFSP - Câmpus Capivari.,C,Alterada pela Portaria nº CPV. 0151/2020,sem mandato expresso,"Leticia Pedroso Ramos;Beatriz Simonaio Birelli Falco;Flávio Henrique Ferraresi;Fleides Teodoro de Lima;Gustavo Baptistella Leite da Silva;Gustavo Matarazzo Rezende;Maria Elisa de Castro Almeida;Maria Heloisa Saraiva Vicente;Mateus Nordi Esperança;Pedro Henrique Alcântara da Silva;Rafael Fernando Diorio;Thalita Arthur",https://drive.ifsp.edu.br/s/ZsnLLzLXYsqzYaO,Altera CPV.0037/2020; 0163/2019; 0082/2019; 156/2018;0052/2018; 0116/2017
2020,CPV.0084,04/09/2020,Trata da aprovação do Projeto Institucional “Grupo de Sistematização do Projeto de Inovação da Licenciatura em Química” do IFSP-Câmpus Capivari para o 1ª semestre de 2020.,C,Alterada pela Portaria nº CPV. 0124/2020,até o fim do 1º semestre de 2020,"Debora De Andrade Penteado Forchetti;Ione Arsenio Da Silva;Karina Silvia Matos;Marcel De Assis Roque;Marcelo Simplicio De Lyra;Roberto Bineli Muterle;Thalita Arthur;Valéria Scomparim",https://drive.ifsp.edu.br/s/vr4dbXdIr2zmntA,Altera CPV.0018/2020
2020,CPV.0085,04/09/2020,Trata da designação de substituta à função de Coordenador de Gestão de Pessoas do IFSP – Câmpus Capivari.,S,extinta,de 13 a 17 de abril de 2020,Luciane Belini de Oliveira Sabó;micael douglas diniz,https://drive.ifsp.edu.br/s/etUxOlFj7AqWMKY,
2020,CPV.0086,04/09/2020,Trata da designação de substituta à função de Coordenador deContabilidade e Finanaças do IFSP – Câmpus Capivari.,S,extinta,de 13 a 18 de abril de 2020,Valéria da Silva Martins Poletti; Luciana Martins gatti,https://drive.ifsp.edu.br/s/rnNs6CtFEuYWxXm,
2020,CPV.0087,04/09/2020,Trata da nomeação dos membros do Conselho de Câmpus do IFSP-Câmpus Capivari.,M,Alterada pela portaria nº CPV.0163/2020,Mandato dos membros até 11 de dezembro de 2021,"Alexandre Camargo Maia;Isabel Cristina das Chagas Oliveira;Maria Heloisa Saraiva Vicente;Michele Pereira de Faria;Arlete Teresinha Esteves Brandi;Carlos Roberto Paviotti;Fabiana Bigaton Tonin;Francine Maria Ribeiro;Valdir Antonio Vitorino Filho;Roberto Bineli Muterle (1º suplente);Vitor Brandi Junior (2º suplente);Beatriz Santos SIlva;Guilherme Henrique Inocêncio;Gustavo Aparecido Travaioli;João Pedro Adami de Carvalho;Fabio Santos Cardoso (1º suplente);Josiane Donisete de Moraes Suzuki (2º suplente);Viviane Garcia de Barros Silva (3º suplente);Héllen Cristine Florentino Cruz (4º suplente);Daniela Loatti;Márcio Moreira;Daniel Gomes;Gabriel Sanches Cerezer",https://drive.ifsp.edu.br/s/ZSZ4ob84wybiojP,Altera CPV.0188/2019
2020,CPV.0088,04/14/2020,Trata da composição da Comissão Local de Elaboração do Plano de Desenvolvimento Institucional 2019-2023 do IFSP-Câmpus Capivari.,M,Alterada pela portaria nº CPV.0215/2020,2019-2023,Leticia Pedroso Ramos - Presidente;valdir Antonio Vitorino Filho;Maria Elisa de Castro Almeida;Nycolas dos Santos Galdino;Rodrigo Scontre;Gilberto Bulgraen Junior;,https://drive.ifsp.edu.br/s/Y8H1s1YJryYhjw3,Altera CPV.0038/2020; 0184/2017
2020,CPV.0089,04/22/2020,Trata da aprovação do Projeto Institucional “Fabricação de Protetores Faciais” do IFSP-Câmpus Capivari para o 1ª semestre de 2020.,C,extinta,Até o fim do 1º semestre letivo,"Alexandre Santa Barbara Azevedo;Fernando César Russo Gomes;Flávio Henrique ferraresi;Gislaine Vieira Damiani;Gustavo Baptisttela Leite;Gustavo Matarazzo Rezende;Mauro Vanderlei Amorin;Roberto Binelli Muterle",https://drive.ifsp.edu.br/s/jOw2FHoONqUlSlb,
2020,CPV.0090,04/22/2020,Trata da aprovação do Projeto Institucional “Desenvolvimento de tecnologia informacional” do IFSP-Câmpus Capivari para o 1ª semestre de 2020.,C,extinta,Até o fim do 1º semestre letivo,"Bruna Carolina Rodrigues da Cunha;Edivaldo Serafim;Gislaine Vieira Damiani;Gustavo Matarazzo Rezende;Rafael Wendel Pinheiro",https://drive.ifsp.edu.br/s/fx3oMEhpa1Qhd38,
2020,CPV.0091,04/22/2020,"Trata da aprovação do Projeto Institucional“Atividades de  complementação de estudos durante a suspensão das atividades presenciais, utilizando Metodologia de Ensino-aprendizagem On-Line (MEAO)” do IFSP-Câmpus Capivari para o 1ª semestre de 2020.",C,extinta,Até o fim do 1º semestre letivo,Fernanda Ortolan,https://drive.ifsp.edu.br/s/U1nneKu46MSi1db,
2020,CPV.0092,04/22/2020,Trata   da   designação   dos   fiscais   de contrato 08.712/2019do  IFSP -Câmpus Capivari(ASSHORT),F,Revogada pela Portaria n CPV.0068/2021,"Até o fim do contratro ou de sua garantia, quando houver","Pedro Henrique Alcântara da Silva;Leticia Pedroso Ramos",https://drive.ifsp.edu.br/s/3mIhS4q2fIkU3OI,Altera CPV.191/2019; 0153/2019
2020,CPV.0093,04/22/2020,Trata   da   designação   dos   fiscais   de contrato 09.712/2019doIFSP-Câmpus Capivari ( COOPAMSP),F,Revogada pela Portaria n CPV.0068/2021,"Até o fim do contratro ou de sua garantia, quando houver","Pedro Henrique Alcântara da Silva;Ana Carla Dantas Midões",https://drive.ifsp.edu.br/s/8HPhp8lXhzczazI,Altera CPV.190/2019; 0154/2019
2020,CPV.0094,04/27/2020,Trata do projeto institucional de Bate-papo econômico no programa de Dicas e Notícias da Rádio Alternativa FM de Capivari/SP,C,extinta,Até o fim do 1º semestre letivo,"Igor Vasconcelos Nogueira",https://drive.ifsp.edu.br/s/GR5ePSeTmONBrDI,
2020,CPV.0095,04/29/2020,Revoga as Portarias nº CPV.0158/2018; 171/2018 e 172/2018 de designação fiscais de contrato do IFSP – Câmpus Capivari.,R,extinta,,,https://drive.ifsp.edu.br/s/aEpX4VBoOUaHiEr,revoga as Portarias 0158/2018; 0171/2018; 0172/2018
2020,CPV.0096,04/29/2020,"Trata da designação dos fiscais técnicos, fiscais administrativos e gestores do Contrato 02.712/2019 do IFSP-Câmpus Capivari. (Fonseca e Telles - Limpeza)",F,Revogada pela Portaria nº 049/2022,"Até o fim do contratro ou de sua garantia, quando houver","Gilberto Bulgraen Junior;Zenilton José da Rocha; César Eduardo Armelin;Eduardo Camargo Maia",https://drive.ifsp.edu.br/s/lR9lFlxsbzd9e1d,Altera CPV.0001/2020; 0179/2019; 0016/2019;
2020,CPV.0097,04/29/2020,Trata das diretrizes para o processo eleitoral de docentes paras as Comissões de Avaliação de Atividade Docente do IFSP – Câmpus Capivari.,C,extinta, até a publicação dos resultados finais das eleições.,,https://drive.ifsp.edu.br/s/BAX7u44eNjj0n9I,Altera CPV.0009/2020
2020,CPV.0098,04/30/2020,Trata da designação de membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do curso (CEIC) de Pós-Graduação Lato Sensu em Ensino de Línguas do IFSP – Câmpus Capivari.,C,alterada pela portaria nº CPV.0155/2020,sem mandato expresso,"Marcel de Assis Roque;Fabiana Bigaton Tonin;Fernanda Tonelli;Juscelino Pereira de Souza",https://drive.ifsp.edu.br/s/asADR46z38zcE62,
2020,CPV.0099,05/04/2020,Trata da designação de membros da Comissão para Elaboração do Projeto Pedagógico do Curso de Pós-Graduação Lato Sensu em Ensino de Ciências– Câmpus Capivari.,C,Alterada pela portaria nº CPV.0154/2020,sem mandato expresso,"Mauro Vanderlei de Amorim;Flávio Henrique Ferraresi;Gislaine Vieira Damiani;Ione Arsênio da Silva;Thalita Arthur",https://drive.ifsp.edu.br/s/siqdBjdFMTw05b3,
2020,CPV.0100,05/18/2020,Trata da designação dos membros da Equipe Local de Formação Continuada dos Professores e de Profissionais da Área Pedagógica do IFSP-Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0112/2020,sem mandato expresso,"Everton Pereira Barbosa;Adilson Moreira de Souza;Fernando Cesar Russo Gomes;Isabel Cristina das Chagas Oliveira;Juscelino Pereira de Souza;Maria Amélia Ferracciú Pagotto;Talita Barbosa Plantcoski Bulgraen",https://drive.ifsp.edu.br/s/6SSAR3lngs8XsVF,Altera CPV.0049/2020; 0045/2018; 0036/2017; 0019/2017; 0152/2016; 0136/2016; 0002/2016; 0125/2015
2020,CPV.0101,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente - CAAD de Ciências da Naturea   e matemáticado IFSP CPV,M,Revogada pela Portaria nº 63/2022,até 18 de maio de 2022,"Everton Pereira Barbosa;Cleidson Santiago de Oliveira;Mauro Vanderlei de Amorim",https://drive.ifsp.edu.br/s/S9lIAO4kjuFErB9,
2020,CPV.0102,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Ciências Humanas e Sociais do IFSP – Câmpus Capivari.,M,Revogada pela Portaria nº 60/2022,até 18 de maio de 2022,"Francine Maria Ribeiro;Felipe de Paula Góis Vieira;Maria Amélia Ferracciú Pagotto;Tiago José Berg",https://drive.ifsp.edu.br/s/EYCnGjxE7fGb4ie,
2020,CPV.0103,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Gestão do IFSP – Câmpus Capivari.,M,Revogada pela Portaria CPV IFSP.0150/2021,até 18 de maio de 2022,"Igor Vasconcelos Nogueira;Fernando César Russo Gomes;Fleides Teodoro de Lima",https://drive.ifsp.edu.br/s/Q508xYrQLUkEuEK,
2020,CPV.0104,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Informática do IFSP – Câmpus Capivari.,M,alterada pela portaria nº 101/2021,até 18 de maio de 2022,"Carlos Roberto Paviotti;Rafael Fernando Diorio;Wagner Machado do Amaral",https://drive.ifsp.edu.br/s/dfY6vnrp5JJW9Bs,
2020,CPV.0105,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Linguagens do IFSP – Câmpus Capivari.,M,Alterada pela portaria nº CPV.0107/2020,até 18 de maio de 2022,"Marcel de Assis Roque;Fabiana Bigaton Tonin;Fernanda Tonelli",https://drive.ifsp.edu.br/s/OLPpMUaWrrY6D1o,
2020,CPV.0106,05/19/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Química e Educação do IFSP – Câmpus Capivari.,M,Revogada pela Portaria nº 61/2022,até 18 de maio de 2022,"Alexandre Santa Bárbara Azevedo;André Castilho Garcia;Fernanda Ortolan;Mateus Nordi Esperança;Roberto Bineli Muterle",https://drive.ifsp.edu.br/s/ayq4UOZygugMHqh,
2020,CPV.0107,05/28/2020,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Linguagens do IFSP – Câmpus Capivari.,C,Alterada pela portaria nº CPV.0107/2021,até 18 de maio de 2022,"Fabiana Bigaton Tonin;Fernanda Tonelli;Marcel de Assis Roque",https://drive.ifsp.edu.br/s/QY4XnZRXYqlANmA,Altera CPV.0105/2020
2020,CPV.0108,05/29/2020,Trata da designação dos membros da Comissão para Elaboração e Acompanhamento do Projeto Político Pedagógico do IFSP - Câmpus Capivari.,C,Alterada pela portaria nº CPV.0008/2021,sem mandato expresso,Isabel Cristina das Chagas Oliveira;Adilson Moreira de Souza;Beatriz Simonaio Birelli Falco;Carlos Fernando Barboza da Silva;Everton Pereira Barbosa;Fabiana Bigaton ;Tonin;Gianna Andréia Ferreira Gobbi Spadote;Ivana Lopes de Oliveira;Maria Amélia Ferracciú Pagotto;Talita Barbosa Plantcoski Bulgraen,https://drive.ifsp.edu.br/s/s81AyVdk2KEwqM9,Altera CPV.0030/2020;0074/2019; 0046/2018; 0071/2017; 0033/2017; 0104/2016; 
2020,CPV.0109,06/05/2020,Trata da designação de membros da Comissão de Biossegurança e Preparação para o Retorno às Atividades Presenciais do IFSP - Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0110/2020,Até 31 de dezembro de 2020,"Maria Elisa de Castro Almeida ;Adilson Moreira de Souza ;Ana Carla Dantas Midões ;Everton Pereira Barbosa ;Fernando César Russo Gomes;Fleides Teodoro de Lima ;Francine Maria Ribeiro ;Beatriz Simonaio Birelli Falco;Eduardo Camargo Maia ;Gianna Andréia Ferreira Gobbi Spadote ;Isabel Cristina das Chagas Oliveira ;Ivana Lopes de Oliveira ;Michele Cristina dos Santos ;Talita Barbosa Plantcoski Bulgraen ;Beatriz Santos Silva ;Héllen Cristine Florentino Cruz ;João Pedro Adami de Carvalho ;Kaylane Martins de Souza ;Leonardo Piovezan ;Lívia Lamas da Silva ;Luize Maria Pacheco de Carvalho ;Mellani Eduarda Carlos Lopes ;Nicole Rigoletto ;Viviane Garcia de Barros Silva ;Vítor Rafael Gomes ;",https://drive.ifsp.edu.br/s/4hHt0hxGF6HsKS8,
2020,CPV.0110,06/10/2020,Trata da designação de membros da Comissão de Biossegurança e Preparação para o Retorno às Atividades Presenciais do IFSP - Câmpus Capivari.,C,Alterada pela Portaria nº CPV.0114/2020,Até 31 de dezembro de 2020,"Maria Elisa de Castro Almeida ;Adilson Moreira de Souza ;Ana Carla Dantas Midões ;Everton Pereira Barbosa ;Fernando César Russo Gomes;Fleides Teodoro de Lima ;Francine Maria Ribeiro ;Beatriz Simonaio Birelli Falco;Eduardo Camargo Maia ;Gianna Andréia Ferreira Gobbi Spadote ;Isabel Cristina das Chagas Oliveira ;Ivana Lopes de Oliveira ;Michele Cristina dos Santos ;Talita Barbosa Plantcoski Bulgraen ;Beatriz Santos Silva ;Héllen Cristine Florentino Cruz ;João Pedro Adami de Carvalho ;Kaylane Martins de Souza ;Leonardo Piovezan ;Lívia Lamas da Silva ;Luize Maria Pacheco de Carvalho ;Mellani Eduarda Carlos Lopes ;Nicole Rigoletto ;Viviane Garcia de Barros Silva ;Vítor Rafael Gomes ; rOBERTO bINELI mUTERLE",https://drive.ifsp.edu.br/s/qwfm9HbvsxY1p8l,Altera CPV.0109/2020
2020,CPV.0111,06/11/2020,Trata da designação dos membros da Comissão Permanente de Pessoal Docente – CPPD Local do IFSP - Câmpus Capivari.,C,extinta,2/28/2022,Mayumi Silva Kawamoto; Everton Pereira Barbosa,https://drive.ifsp.edu.br/s/1oLUvJ1iMy6I0rM,
