ano,numero,publicacao,assunto,classificacao,situacao,validade,servidores,link,alteracao
2018,CPV.0105,07/11/2018,Trata da designação dos fiscais do Contrato 05.712/2018 do IFSP-Câmpus Capivari (Esate - Vigilância),F,Alterada pela portaria nº CPV.0105/2019,,,https://drive.ifsp.edu.br/s/R4hn1BkcCUVe4QT,
2018,CPV.0106,07/25/2018,Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Recursos Humanos Concomitante/Subsequente,C,"Alterada pela Portaria nº CPV.0161/2018, de 13 de novembro de 2018",,,https://drive.ifsp.edu.br/s/15suX0LCOGDdrR0,Altera CPV.0030/2018
2018,CPV.0107,07/25/2018,Comissão para elaboração do Projeto Pedagógico do Curso Técnico em Administração Integrado ao Ensino Médio na modalidade Educação de Jovens e Adultos,C,Alterada pela portaria nº CPV.0080/2019,,,https://drive.ifsp.edu.br/s/TgPN95IgvS57qhz,Altera CPV.0056/2018; 0158/2017; 0037/2017; 0130/2016; 0024/2016; 0006/2015
2018,CPV.0108,07/25/2018,Trata da nomeação dos membros do Conselho de Câmpus,M,"Alterada pela Portaria nº CPV. 0038/2019, de 14 de março de 2019",15/11/2019,,https://drive.ifsp.edu.br/s/VxyFKrGR2wYLDX3,Altera CPV.0071/2018; 0024/2018; 0174/2017
2018,CPV.0109,08/01/2018,Trata da designação de substituto à função gratificada de Coordenador de Licitações e Contratos,S,extinta,06 a 15/08/2018,,https://drive.ifsp.edu.br/s/MnkvJUceAr23WwH,
2018,CPV.0110,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Espaço Mind Hacker,C,extinta,,,https://drive.ifsp.edu.br/s/63RXYM1W2ihTEwm,
2018,CPV.0111,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Grupo de Sistematização de Projeto de Inovação na Licenciatura em Química,C,extinta,,,https://drive.ifsp.edu.br/s/6gUgDsot2xEArkE,
2018,CPV.0112,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Orientação para o Ensino Médio,C,extinta,,,https://drive.ifsp.edu.br/s/UdfCgsot6m0LZJH,
2018,CPV.0113,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Grupo de Estudos em Redes de Computadores,C,extinta,,,https://drive.ifsp.edu.br/s/064ZfaZf4pQvGhF,
2018,CPV.0114,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Implementação do Selo de Qualidade do CRQ para o Curso Técnico em Química,C,extinta,,,https://drive.ifsp.edu.br/s/M5gkBAvbhkbdowY,
2018,CPV.0115,08/08/2018,Trata da designação dos membros da Comissão Organizadora da VI Semana de Ciência e Tecnologia,C,"Alterada pela Portaria nº CPV.0144/2018, de 10 de setembro de 2018",22 a 27 de outubro de 2018,,https://drive.ifsp.edu.br/s/7QZKWu32L019iB6,Altera CPV.0059/2018
2018,CPV.0116,08/08/2018,Trata da designação dos membros da Comissão de Extensão,C,"Alterada pela Portaria nº CPV.0039/2019, de 15 de março de 2019",,,https://drive.ifsp.edu.br/s/EjByCIHt00qVagg,Altera CPV.0057/2018; 0182/2017; 0118/2017; 0043/2017; 0043/2016; 0003/2016; 0132/2015
2018,CPV.0117,08/08/2018,Trata da designação dos membros da comissão para propor as Diretrizes Curriculares Internas para os Cursos Técnicos Integrados ao Ensino Médio,C,revogada pela portaria 113/2022,sem mandato expresso,"Gianna Andréia Ferreira Gobbi;André Valente de Barros Barreto;Igor Vasconcelos Nogueira;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santo",https://drive.ifsp.edu.br/s/4iEPaBNJPtLLLnm,Altera CPV.00193/2017; 0149/2017; 0052/2017; 0040/2017; 0031/2017; 0026/2017; .0151/2016; 0138/2016
2018,CPV.0118,08/08/2018,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Concomitante/Subsequente,C,Alterada pela Portaria nº CPV.0029/2020,,,https://drive.ifsp.edu.br/s/KGrbvhT5ibvNIDi,Altera CPV.0043/2018; 0021/2017; 0005/2016
2018,CPV.0119,08/08/2018,Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Informática Integrado ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0027/2019, de 08 de março de 2019",,,https://drive.ifsp.edu.br/s/rMHbvQFft4MZw9B,Altera CPV.0072/2018
2018,CPV.0120,08/08/2018,Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso Técnico em Química Integrado ao Ensino Médio,C,"Alterada pela Portaria nº CPV.0026/2019, de 08 de março de 2019",,,https://drive.ifsp.edu.br/s/48hjSQykfBCjB2C,Altera CPV.0081/2018; 0021/2017; 0005/2016
2018,CPV.0121,08/08/2018,Comissão para Estudo para Implantação de Empresa Júnior,C,Revogada pela Portaria nº CPV.0111/2019,,,https://drive.ifsp.edu.br/s/Zcpqr3J0NAblHz5,Altera CPV.0053/2018; 0122/2017; 0115/2017; 0088/2017
2018,CPV.0122,08/08/2018,Comissão Própria de Avaliação-CPA,M,"Alterada pela Portaria nº CPV.0013/2019, de 07 de fevereiro de 2019",,,https://drive.ifsp.edu.br/s/83IrtVrwPmikE9P,Altera CPV.0098/2018
2018,CPV.0123,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Você no Futuro,C,extinta,,,https://drive.ifsp.edu.br/s/YAjAOBaXZYG64Nz,
2018,CPV.0124,08/08/2018,Trata da designação de substituto à função gratificada de Coordenador Sociopedagógico,C,extinta,20/08 a 06/09/2018,,https://drive.ifsp.edu.br/s/qAdvGAwIjEoDZpe,
2018,CPV.0125,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Grupo de Estudos de Matemática e suas Metodologias,C,extinta,,,https://drive.ifsp.edu.br/s/xzZYiQUz4RR6SXT,
2018,CPV.0126,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Turma de Preparação para Olimpíadas de Química,C,extinta,,,https://drive.ifsp.edu.br/s/3ZeWE6DZYJiTdJC,
2018,CPV.0127,08/08/2018,Trata da aprovação de Projeto Institucional do IFSP-Câmpus Capivari para o 2º semestre de 2018 - Problemas da Educação Brasileira Contemporânea,C,extinta,,,https://drive.ifsp.edu.br/s/xBA0UNyG7gPMF9p,
2018,CPV.0128,08/10/2018,Colegiado do Curso Superior de Tecnologia em Processos Químicos,M,"Revogada pela Portaria nº CPV.0139/2018, de 03 de setembro de 2018","Representantes discentes, docentes e dos pedagogos e técnicos em assuntos educacionais encerra-se em 31/08/2018",,https://drive.ifsp.edu.br/s/pi76Y0s9oeIKkIi,Altera CPV.0125/2017; 0080/2016
2018,CPV.0129,08/10/2018,Colegiado do Curso de Licenciatura em Química,M,"Alterada pela Portaria nº CPV.0140, de 03 de setembro de 2018",Representantes docentes e dos pedagogos e técnicos em assuntos educacionais encerra-se em 10/08/2019 - Discentes encerra-se em 31/08/2018,,https://drive.ifsp.edu.br/s/qvuuu9PXKSuTe0W,Altera CPV.0126/2017
2018,CPV.0130,08/10/2018,Colegiado do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,M,"Revogada pela Portaria nº CPV.0141/2018, de 03 de setembro de 2018","Representantes discentes, docentes e dos pedagogos e técnicos em assuntos educacionais encerra-se em 31/08/2018",,https://drive.ifsp.edu.br/s/51xDaOYHl7wjMT5,Altera CPV.0073/2018; 0031/2018; 0006/2018
2018,CPV.0131,08/13/2018,Trata da designação de substituto ao cargo de direção de Diretor Adjunto de Administração (Luciana Martins Gatti),S,extinta,20 a 28/08/2018,,https://drive.ifsp.edu.br/s/gSdfQVjQaKP4kYG,
2018,CPV.0132,08/13/2018,Trata da designação de substituto ao cargo de direção de Diretor Adjunto de Administração (César Eduardo Armelin),S,extinta,29/08 a 06/09/2018,,https://drive.ifsp.edu.br/s/XdghKcZb4OhHvCe,
2018,CPV.0133,08/16/2018,Núcleo de Atendimento às Pessoas com Necessidades Específicas (NAPNE),M,"Alterada pela Portaria nº CPV.0159/2018, de 12 de novembro de 2018","Dois anos para o Representante do NAPNE e para o Secretário (15/08/2020), podendo haver recondução por mais um ano. Demais membros não se fala nada. (15/08/2020)",,https://drive.ifsp.edu.br/s/w68mMp5Tz4wh3Uo,Altera CPV.0055/2018; 0129/2017; 0086/2017; 0022/2017; 0121/2016; 0103/2016; 0017/2016; 0133/2015; 0076/2015; 0075/2015; 0032/2015
2018,CPV.0134,08/16/2018,Comissão Gestora dos Equipamentos Multiusuários do IFSP-Câmpus Capivari,C,revogada pela portaria 113/2022,sem mandato expresso,"André Luis de Castro Peixoto;Diego Tresinari dos Santos;Juliana Queiroz Albarell",https://drive.ifsp.edu.br/s/vrhDZRwTqJkF9jb,
2018,CPV.0135,08/16/2018,Comissão de Usuários dos Equipamentos Multiusuários do IFSP-Câmpus Capivari,C,revogada pela portaria 113/2022,sem mandato expresso,"Ademir Geraldo Cavallari Costalonga;Aderbal Almeida Rocha;Alexandre Santa Barbara Azevedo;Mateus Nordi Esperanç",https://drive.ifsp.edu.br/s/EevL6UFzQ5geE9j,
2018,CPV.0136,08/28/2018,Orientador Estágio Curricular - Licenciatura em Química,C,Alterada pela portaria nº CPV.0040/2020,,,https://drive.ifsp.edu.br/s/6j4rCPL91dfhSoa,
2018,CPV.0137,08/31/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Banco de Dados II - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,,,https://drive.ifsp.edu.br/s/81gb43ws14djn4z,
2018,CPV.0138,08/31/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Empreendedorismo - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,,,https://drive.ifsp.edu.br/s/7e1yP9iSO10BjfG,
2018,CPV.0139,09/03/2018,Colegiado do Curso Superior de Tecnologia em Processos Químicos,M,Alterada pela portaria nº CPV.0081/2019,Representantes docentes e dos pedagogos ou técnicos em assuntos educacionais inicia-se em 03/09/2018 e encerra-se em 01/09/2020. Representantes discentes inicia-se em 03/09/2018 e encerra-se em 02/09/2019.,,https://drive.ifsp.edu.br/s/rHoWDt35xf4sFT1,
2018,CPV.0140,09/03/2018,Colegiado do Curso de Licenciatura em Química,M,Alterada pela CPV.0142/2019,Representantes docentes e dos pedagogos ou técnicos em assuntos educacionais encerra-se em 10/08/2019 - Discentes inicia-se em 03/09/2018 e encerra-se em 02/09/2019,,https://drive.ifsp.edu.br/s/PnfOWyAbzr1wD0g,Altera CPV.0129/2018; 0126/2017
2018,CPV.0141,09/03/2018,Colegiado do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,M,Alterada pela Portaria de nº 0150/2019,Representantes docentes e dos pedagogos ou técnicos em assuntos educacionais inicia-se em 03/09/2018 e encerra-se em 01/09/2020. Discentes inicia-se em 03 de setembro de 2018 e encerra-se em 02 de setembro de 2019.,,https://drive.ifsp.edu.br/s/gRlpnHlGQH8bSe8,
2018,CPV.0142,09/03/2018,Designação de substituto à função gratificada de Coordenador de Apoio à Direção,S,extinta,27 a 28/09/2018,,https://drive.ifsp.edu.br/s/1PVwMHVBLcCPHoi,Altera CPV.0095/2018
2018,CPV.0143,09/05/2018,Trata da designação de substituto à função de Coordenadora de Registros Acadêmicos,S,extinta,16 a 31/10/2018,,https://drive.ifsp.edu.br/s/2cOG1trWbNGFUT2,
2018,CPV.0144,09/10/2018,Trata da designação dos membros da Comissão Organizadora da VI Semana de Ciência e Tecnologia,C,extinta,22 a 27 de outubro de 2018,,https://drive.ifsp.edu.br/s/RntBEBU8OmYgQKt,Altera CPV.0115/2018; 0059/2018
2018,CPV.0145,09/12/2018,Trata da designação de substituto à função de Coordenador de Contabilidade e Finanças,S,extinta,24/09 a 03/10/2018,,https://drive.ifsp.edu.br/s/NIkuKOBWWK1RiDB,
2018,CPV.0146,09/17/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Informática Básica - Curso Superior de Tecnologia em Processos Químicos,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/WLVSePof6mMKmFm,
2018,CPV.0147,09/17/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Engenharia de Sofware - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/hsxPd6eahOPuBKD,
2018,CPV.0148,09/21/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Análise Orientada a Objetos - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/Z8cdKCz02JQFqRs,
2018,CPV.0149,09/21/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Banco de Dados I - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/yB1vKoTCIekGjs7,
2018,CPV.0150,09/21/2018,Trata da designação dos fiscais do Contrato 02.712/2018 do IFSP-Câmpus Capivari (Limpeza),F,extinta,ate o vencimento do contrato ou de sua garantia quando houver,"Gilberto Bulgraen Junior;Arlete Terezinha Esteves Brandi;Eduardo Camargo Maia; César Eduardo Armelin;Danusa Conceição ;Antonio Carlos da Silva Bomfim",https://drive.ifsp.edu.br/s/1yAVUNfAc3Xh6wb,Altera CPV.0018/2018
2018,CPV.0151,09/25/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Sistemas Operacionais - Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/94GdUrwcTKLHMCs,
2018,CPV.0152,10/03/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Química Geral Experimental,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/YQupmAg3PRU8rFr,
2018,CPV.0153,10/10/2018,Comissão Verificadora de Aproveitamento de Estudos do Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade de Educação de Jovens e Adultos,C,"Alterada pela Portaria nº CPV.0158/2018, de 12 de novembro de 2018",,,https://drive.ifsp.edu.br/s/OkXmHCBonwd5e2M,
2018,CPV.0154,10/10/2018,"Trata da designação de substituto à função de Coordenador de Manutenção, Almoxarifado e Patrimônio",S,extinta,,,https://drive.ifsp.edu.br/s/lmlfDe9vJRUIlVp,
2018,CPV.0155,10/22/2018,Trata da designação dos fiscais do Contrato 01.712/2017 do IFSP-Câmpus Capivari (Serviço de Reprografia) - Início em 18/01/2017,F,Revogada pela Portaria 94/2022,,Arlete Teresinha Esteves Brandi ;Alexandre Camargo Maia; Glauciane Gomes da Cunha  ,https://drive.ifsp.edu.br/s/EOe3OEaJLEWqm2i,Altera CPV.0001/2017
2018,CPV.0156,11/01/2018,Trata da designação dos membros da Subcomissão para Permanência e Êxito dos Estudantes do IFSP-Câmpus Capivari,S,Alterada pela portaria nº CPV.0082/2019,,,https://drive.ifsp.edu.br/s/6ENGWGo5DSSAMdc,Altera CPV.0052/2018; 0116/2017
2018,CPV.0157,11/05/2018,Trata da designação de substituto ao cargo de direção de Diretor Adjunto Educacional - Rodrigo Scontre substituindo Leticia Pedroso Ramos,S,extinta,05 a 09/11/2018,,https://drive.ifsp.edu.br/s/tVklCxnuaMuUQ6D,
2018,CPV.0158,11/12/2018,Comissão Verificadora de Aproveitamento de Estudos do Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade de Educação de Jovens e Adultos,C,Revogada Pela Portaria n° CPV.0062/2019,,,https://drive.ifsp.edu.br/s/2zUm0bskPfm6pmT,Altera CPV.0153/2018
2018,CPV.0159,11/12/2018,Núcleo de Atendimento às Pessoas com Necessidades Específicas (NAPNE),M,"Alterada pela Portaria nº CPV.0028/2019, de 08 de março de 2019","Dois anos para o Representante do NAPNE e para o Secretário - vencimento 15/08/2020, podendo haver recondução por mais um ano. Demais membros não se fala nada - 15/08/2020",,https://drive.ifsp.edu.br/s/5bOK4EAHvpsqZgG,Altera CPV.0133/2018; 0055/2018; 0129/2017; 0086/2017; 0022/2017; 0121/2016; 0103/2016; 0017/2016; 0133/2015; 0076/2015; 0075/2015; 0032/2015
2018,CPV.0160,11/12/2018,Núcleo Docente Estruturante-NDE do Curso Superior de Tecnólogo em Processos Gerenciais,M,Alterada pela Portaria nº CPV.0032/2021,Início em 12 de novembro de 2018 e se encerra em 11 de novembro de 2021,,https://drive.ifsp.edu.br/s/YmYoLiKVG7Xa9IF,
2018,CPV.0161,11/13/2018,Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Recursos Humanos Concomitante/Subsequente,C,Alterada pela portaria nº CPV.0087/2019,,,https://drive.ifsp.edu.br/s/nyF49RHcqdbbco0,Altera CPV.0106/2018; 0030/2018
2018,CPV.0162,11/14/2018,Trata da designação de substituto à função de Coordenadora de Biblioteca - Michele Cristina dos Santos substituindo Izabel Maria Barral Teixeira,S,extinta,20/06 a 20/11/2018,,https://drive.ifsp.edu.br/s/k0D4REqRdn5efEW,Altera CPV.0096/2018
2018,CPV.0163,11/14/2018,"Trata da designação de substituto à função de Coordenadora de Manutenção, Almoxarifado e Patrimônio - Sergio Aparecido Paganoti substituindo Geraldo Amaral Adão",S,extinta,21 a 30/11/2018,,https://drive.ifsp.edu.br/s/a0k2bhyIaCSmbsU,
2018,CPV.0164,11/14/2018,Trata da designação de substituto à função de Coordenadora de Biblioteca - Rubia Dias Adão substituindo Izabel Maria Barral Teixeira,S,extinta,21 a 26/11/2018,,https://drive.ifsp.edu.br/s/EhrXwcxQS1yrS4Q,
2018,CPV.0165,11/14/2018,Trata da designação de substituto à função de Coordenador de Contabilidade e Finanças - Valéria da Silva Martins Poletti substituindo Luciana Martins Gatti,S,extinta,21 a 26/11/2018,,https://drive.ifsp.edu.br/s/fb981tgvqdaoLOs,
2018,CPV.0166,11/23/2018,Trata da designação dos membros da comissão com objetivo de proceder ao Inventário 2018 do IFSP-Câmpus Capivari,C,"Alterada pela Portaria nº CPV.0169/2018, de 30 de novembro de 2018",Encerra-se em 02 de janeiro de 2019,,https://drive.ifsp.edu.br/s/zoay959YKdgVpYN,
2018,CPV.0167,11/27/2018,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento nos Estudos - Física III - Curso de Licenciatura em Química,C,extinta,até entraga do parecer à DAE,,https://drive.ifsp.edu.br/s/cT3EgehSnlRAle2,
2018,CPV.0168,11/27/2018,Trata da designação de substituto à função de Coordenador de Apoio à Direção,S,extinta,02 a 11/01/2019,,https://drive.ifsp.edu.br/s/AJ7q4iYpUprvPwV,
2018,CPV.0169,11/30/2018,Trata da designação dos membros da comissão com objetivo de proceder ao Inventário 2018 do IFSP-Câmpus Capivari,C,extinta,Encerra-se em 02 de janeiro de 2019,,https://drive.ifsp.edu.br/s/T5MAMsavXsbo5Ui,Altera CPV.0166/2018
2018,CPV.0170,11/30/2018,Trata da designação de substituto à função de Coordenador de Registros Acadêmicos,S,"Alterada pela Portaria nº CPV.0182/2018, de 19 de dezembro de 2018",02 a 11/01/2019,,https://drive.ifsp.edu.br/s/sXlGY1YkJfCZeuY,
2018,CPV.0171,12/03/2018,Trata da designação dos fiscais do Contrato 06.712/2018 do IFSP-Câmpus Capivari - Associação dos Agricultores Familiares de Capivari e Região - ASSOHORTI - PNAE,F,Revogada Pela Portaria nº CPV.0095/2020,,,https://drive.ifsp.edu.br/s/rF74rEmBp3esI6V,
2018,CPV.0172,12/03/2018,Trata da designação dos fiscais do Contrato 07.712/2018 do IFSP-Câmpus Capivari - Cooperativa dos Produtores Agropecuários de São Pedro - COOPAMSP - PNAE,F,Revogada Pela Portaria nº CPV.0095/2020,,,https://drive.ifsp.edu.br/s/vTFY8w4dL34T36e,
2018,CPV.0173,12/04/2018,Trata da extinção da Comissão para propor as Diretrizes Curriculares Internas para os Cursos Técnicos Integrados ao Ensino Médio do IFSP-Câmpus Capivari,C,extinta,sem mandato expresso,,https://drive.ifsp.edu.br/s/VZc6s0VRWVkyHa9,
2018,CPV.0174,12/04/2018,Trata da designação de substituto à função de Coordenador de Gestão de Pessoas,S,extinta,05 a 21/12/2018,,https://drive.ifsp.edu.br/s/mLMdTztGDUkss1v,
2018,CPV.0175,12/07/2018,Subcomissão Permanente de Acompanhamento da Jornada de Trabalho dos Servidores Técnico-Administrativos,C,Alterada pela portaria nº CPV.0083/2019,07/01/2019 a 06/01/2022,,https://drive.ifsp.edu.br/s/LcZ3ZFeqNEipHmn,
2018,CPV.0176,12/12/2018,CAAD - Química e Educação,M,extinta,5/18/2020,,https://drive.ifsp.edu.br/s/D0bxc3d0Pvuzg4Q,Altera CPV.0087/2018
2018,CPV.0177,12/13/2018,Comissão Eleitoral Local do IFSP-Câmpus Capivari para as eleições de Conselheiros do Conselho Superior,C,extinta,,,https://drive.ifsp.edu.br/s/Vp6giZpPIBZ17Mp,
2018,CPV.0178,12/17/2018,Trata da designação de substituto ao cargo de direção de Diretor Geral - Gilberto Bulgraen junior substituindo Waldo Luis de Lucca,S,extinta,02 a 25/01/2019,,https://drive.ifsp.edu.br/s/TJ5GDoByelshRhZ,
2018,CPV.0179,12/18/2018,Trata da designação dos fiscais da Dispensa de Licitação 8712/2018 - Tiago Brugnerotto,F,revogada pela portaria nº CPV.0137/2019,,,https://drive.ifsp.edu.br/s/eBMcaUPowDW0HcM,
2018,CPV.0180,12/18/2018,Trata da designação de Coordenadora Pedagógica do Curso de Pós-Graduação Lato Sensu em Tecnologia da Informação e Comunicação na Educação (TIC),C,Alterada TACITAMENTE pela portaria nº CPV.0230/2020,,Thalita Arthur,https://drive.ifsp.edu.br/s/9hXZemzj3XoGJ0b,
2018,CPV.0181,12/19/2018,Trata da designação de substituto ao cargo de direção de Diretor Adjunto Educacional - Rodrigo Scontre substituindo Leticia Pedroso Ramos,S,extinta,02 a 18/01/2019,,https://drive.ifsp.edu.br/s/izSZLwsHKqexw4Q,
2018,CPV.0182,12/19/2018,Trata da designação de substituto à função gratificada de Coordenador de Registros Acadêmicos - Jaqueline Tatiane Pereira substituiu Grazielle Cristine Elias,S,extinta,07 a 11/01/2019,,https://drive.ifsp.edu.br/s/U7V6VAVKrdhheN3,Altera CPV.0170/2018
2018,CPV.0183,12/19/2018,Trata da designação de substituto à Função Gratificada de Coordenador de Extensão - Gustavo Baptistella Leite da Silva substituindo Silvânia Regina Mendes Moreschi,S,extinta,02 a 31/01/2019,,https://drive.ifsp.edu.br/s/O20piI0aTnTIvFt,
2018,CPV.0184,12/21/2018,Trata da designação dos fiscais da Apólice nº 100.18.00014278 - Travelers Seguros Brasil S.A.,F,revogada pela portaria nº CPV.185/2020,,Eduardo Camargo Maia ;michele Pereira de Faria ,https://drive.ifsp.edu.br/s/NpjBZXSQSBFRgZe,
2018,CPV.0185,12/21/2018,Trata do horário de funcionamento do IFSP-Câmpus Capivari no período de 24 de dezembro de 2018 a 31 de janeiro de 2019,,revogada pela portaria IFSP CPV Nº CPV.0161/2021,,,https://drive.ifsp.edu.br/s/sAFpoHHyQbGQoJF,
2018,CPV.0186,12/21/2018,Trata da designação dos fiscais do Contrato 08.712/2018 - Thaina Trevisan Santarosa,F,revogada pela portaria nº CPV.0137/2019,,,https://drive.ifsp.edu.br/s/XpGRNWoSeVFetIz,
